date,sku_id,on_hand_units,on_order_units,lead_time_days,reorder_point
2025-03-03,SKU0159,102,261,14.0,39
2025-03-10,SKU0159,76,0,14.0,39
2025-03-17,SKU0159,60,148,14.0,39
2025-03-24,SKU0159,64,215,14.0,39
2025-03-31,SKU0159,40,135,14.0,39
2025-04-07,SKU0159,59,199,14.0,39
2025-04-14,SKU0159,93,220,14.0,39
2025-04-21,SKU0159,74,0,14.0,39
2025-04-28,SKU0159,75,250,14.0,39
2025-05-05,SKU0159,50,133,14.0,39
2025-05-12,SKU0159,74,166,14.0,39
2025-05-19,SKU0159,65,101,14.0,39
2025-05-26,SKU0159,82,276,,39
2025-06-02,SKU0159,55,184,14.0,39
2025-06-09,SKU0159,81,272,14.0,39
2025-06-16,SKU0159,57,177,14.0,39
2025-06-23,SKU0159,109,269,14.0,39
2025-06-30,SKU0159,81,0,14.0,39
2025-07-07,SKU0159,92,225,14.0,39
2025-07-14,SKU0159,55,136,14.0,39
2025-07-21,SKU0159,48,163,14.0,39
2025-07-28,SKU0159,57,191,14.0,39
2025-08-04,SKU0159,84,159,,39
2025-08-11,SKU0159,75,132,14.0,39
2025-08-18,SKU0159,58,166,14.0,39
2025-08-25,SKU0159,71,204,14.0,39
2025-09-01,SKU0159,47,159,14.0,39
2025-09-08,SKU0159,65,218,14.0,39
2025-09-15,SKU0159,58,195,14.0,39
2025-09-22,SKU0159,69,230,14.0,39
2025-09-29,SKU0159,83,278,14.0,39
2025-10-06,SKU0159,52,176,14.0,39
2025-10-13,SKU0159,74,248,14.0,39
2025-10-20,SKU0159,46,0,14.0,39
2025-10-27,SKU0159,54,182,14.0,39
2025-11-03,SKU0159,69,231,14.0,39
2025-11-10,SKU0159,39,133,14.0,39
2025-11-17,SKU0159,87,291,14.0,39
2025-11-24,SKU0159,91,271,14.0,39
2025-12-01,SKU0159,115,275,14.0,39
2025-12-08,SKU0159,42,0,14.0,39
2025-12-15,SKU0159,47,157,14.0,39
2025-12-22,SKU0159,37,125,14.0,39
2025-12-29,SKU0159,71,156,14.0,39
2025-03-31,SKU0160,115,125,21.0,100
2025-04-07,SKU0160,150,298,21.0,100
2025-04-14,SKU0160,123,0,21.0,100
2025-04-21,SKU0160,62,117,21.0,100
2025-04-28,SKU0160,112,210,21.0,100
2025-05-05,SKU0160,166,263,21.0,100
2025-05-12,SKU0160,143,0,21.0,100
2025-05-19,SKU0160,134,218,21.0,100
2025-05-26,SKU0160,115,0,21.0,100
2025-06-02,SKU0160,84,164,21.0,100
2025-06-09,SKU0160,70,168,21.0,100
2025-06-16,SKU0160,35,119,21.0,100
2025-06-23,SKU0160,88,288,21.0,100
2025-06-30,SKU0160,101,214,21.0,100
2025-07-07,SKU0160,102,159,21.0,100
2025-07-14,SKU0160,114,105,21.0,100
2025-07-21,SKU0160,102,277,21.0,100
2025-07-28,SKU0160,136,252,21.0,100
2025-08-04,SKU0160,109,0,21.0,100
2025-08-11,SKU0160,83,245,,100
2025-08-18,SKU0160,68,228,21.0,100
2025-08-25,SKU0160,60,203,21.0,100
2025-09-01,SKU0160,38,128,21.0,100
2025-09-08,SKU0160,39,133,21.0,100
2025-09-15,SKU0160,100,294,21.0,100
2025-09-22,SKU0160,153,230,21.0,100
2025-09-29,SKU0160,110,116,21.0,100
2025-10-06,SKU0160,164,226,21.0,100
2025-10-13,SKU0160,124,0,21.0,100
2025-10-20,SKU0160,83,146,21.0,100
2025-10-27,SKU0160,142,291,21.0,100
2025-11-03,SKU0160,124,115,21.0,100
2025-11-10,SKU0160,154,295,21.0,100
2025-11-17,SKU0160,141,0,21.0,100
2025-11-24,SKU0160,122,217,21.0,100
2025-12-01,SKU0160,83,120,21.0,100
2025-12-08,SKU0160,131,270,21.0,100
2025-12-15,SKU0160,127,280,21.0,100
2025-12-22,SKU0160,88,124,21.0,100
2025-12-29,SKU0160,50,124,21.0,100
2024-06-03,SKU0161,202,0,14.0,138
2024-06-10,SKU0161,192,0,14.0,138
2024-06-17,SKU0161,219,289,14.0,138
2024-06-24,SKU0161,186,0,14.0,138
2024-07-01,SKU0161,158,128,14.0,138
2024-07-08,SKU0161,114,120,14.0,138
2024-07-15,SKU0161,128,254,14.0,138
2024-07-22,SKU0161,170,249,14.0,138
2024-07-29,SKU0161,163,144,14.0,138
2024-08-05,SKU0161,153,106,14.0,138
2024-08-12,SKU0161,107,122,14.0,138
2024-08-19,SKU0161,146,276,14.0,138
2024-08-26,SKU0161,92,136,14.0,138
2024-09-02,SKU0161,110,200,14.0,138
2024-09-09,SKU0161,85,197,14.0,138
2024-09-16,SKU0161,88,211,14.0,138
2024-09-23,SKU0161,80,196,14.0,138
2024-09-30,SKU0161,138,290,14.0,138
2024-10-07,SKU0161,148,125,14.0,138
2024-10-14,SKU0161,152,228,14.0,138
2024-10-21,SKU0161,120,187,14.0,138
2024-10-28,SKU0161,90,180,14.0,138
2024-11-04,SKU0161,120,245,14.0,138
2024-11-11,SKU0161,90,150,14.0,138
2024-11-18,SKU0161,147,286,14.0,138
2024-11-25,SKU0161,113,135,14.0,138
2024-12-02,SKU0161,146,221,14.0,138
2024-12-09,SKU0161,175,170,14.0,138
2024-12-16,SKU0161,131,183,14.0,138
2024-12-23,SKU0161,138,195,14.0,138
2024-12-30,SKU0161,104,126,14.0,138
2025-01-06,SKU0161,92,251,14.0,138
2025-01-13,SKU0161,119,150,14.0,138
2025-01-20,SKU0161,63,147,14.0,138
2025-01-27,SKU0161,62,142,14.0,138
2025-02-03,SKU0161,87,291,14.0,138
2025-02-10,SKU0161,57,192,14.0,138
2025-02-17,SKU0161,80,268,14.0,138
2025-02-24,SKU0161,46,131,14.0,138
2025-03-03,SKU0161,88,294,14.0,138
2025-03-10,SKU0161,48,104,14.0,138
2025-03-17,SKU0161,48,161,14.0,138
2025-03-24,SKU0161,76,192,14.0,138
2025-03-31,SKU0161,50,121,14.0,138
2025-04-07,SKU0161,50,167,14.0,138
2025-04-14,SKU0161,88,295,14.0,138
2025-04-21,SKU0161,136,284,14.0,138
2025-04-28,SKU0161,155,278,14.0,138
2025-05-05,SKU0161,201,273,14.0,138
2025-05-12,SKU0161,182,0,14.0,138
2025-05-19,SKU0161,142,113,14.0,138
2025-05-26,SKU0161,180,173,14.0,138
2025-06-02,SKU0161,167,234,14.0,138
2025-06-09,SKU0161,164,185,14.0,138
2025-06-16,SKU0161,146,0,14.0,138
2025-06-23,SKU0161,151,106,14.0,138
2025-06-30,SKU0161,166,172,14.0,138
2025-07-07,SKU0161,163,105,14.0,138
2025-07-14,SKU0161,147,121,14.0,138
2025-07-21,SKU0161,184,156,14.0,138
2025-07-28,SKU0161,171,245,14.0,138
2025-08-04,SKU0161,184,200,14.0,138
2025-08-11,SKU0161,153,0,14.0,138
2025-08-18,SKU0161,138,0,14.0,138
2025-08-25,SKU0161,124,196,14.0,138
2025-09-01,SKU0161,152,157,14.0,138
2025-09-08,SKU0161,123,222,14.0,138
2025-09-15,SKU0161,94,218,14.0,138
2025-09-22,SKU0161,98,258,14.0,138
2025-09-29,SKU0161,96,226,14.0,138
2025-10-06,SKU0161,86,272,14.0,138
2025-10-13,SKU0161,70,183,14.0,138
2025-10-20,SKU0161,49,165,14.0,138
2025-10-27,SKU0161,76,255,14.0,138
2025-11-03,SKU0161,73,246,14.0,138
2025-11-10,SKU0161,145,276,14.0,138
2025-11-17,SKU0161,180,208,14.0,138
2025-11-24,SKU0161,152,175,14.0,138
2025-12-01,SKU0161,104,107,14.0,138
2025-12-08,SKU0161,74,132,14.0,138
2025-12-15,SKU0161,60,203,14.0,138
2025-12-22,SKU0161,103,219,14.0,138
2025-12-29,SKU0161,95,283,14.0,138
2024-01-01,SKU0162,105,0,30.0,58
2024-01-08,SKU0162,87,194,30.0,58
2024-01-15,SKU0162,105,184,30.0,58
2024-01-22,SKU0162,73,0,30.0,58
2024-01-29,SKU0162,88,268,30.0,58
2024-02-05,SKU0162,128,277,30.0,58
2024-02-12,SKU0162,105,174,30.0,58
2024-02-19,SKU0162,93,138,30.0,58
2024-02-26,SKU0162,67,0,30.0,58
2024-03-04,SKU0162,39,130,30.0,58
2024-03-11,SKU0162,78,260,30.0,58
2024-03-18,SKU0162,79,103,30.0,58
2024-03-25,SKU0162,92,124,30.0,58
2024-04-01,SKU0162,106,204,30.0,58
2024-04-08,SKU0162,58,0,30.0,58
2024-04-15,SKU0162,85,126,30.0,58
2024-04-22,SKU0162,46,155,30.0,58
2024-04-29,SKU0162,55,155,30.0,58
2024-05-06,SKU0162,51,173,30.0,58
2024-05-13,SKU0162,32,109,30.0,58
2024-05-20,SKU0162,77,187,30.0,58
2024-05-27,SKU0162,79,197,30.0,58
2024-06-03,SKU0162,111,212,30.0,58
2024-06-10,SKU0162,128,286,30.0,58
2024-06-17,SKU0162,98,0,30.0,58
2024-06-24,SKU0162,79,0,30.0,58
2024-07-01,SKU0162,81,210,30.0,58
2024-07-08,SKU0162,128,283,30.0,58
2024-07-15,SKU0162,109,207,30.0,58
2024-07-22,SKU0162,49,120,30.0,58
2024-07-29,SKU0162,31,104,30.0,58
2024-08-05,SKU0162,37,124,30.0,58
2024-08-12,SKU0162,32,107,30.0,58
2024-08-19,SKU0162,49,165,30.0,58
2024-08-26,SKU0162,97,297,30.0,58
2024-09-02,SKU0162,58,0,30.0,58
2024-09-09,SKU0162,72,230,30.0,58
2024-09-16,SKU0162,55,152,30.0,58
2024-09-23,SKU0162,84,240,30.0,58
2024-09-30,SKU0162,36,120,30.0,58
2024-10-07,SKU0162,89,299,30.0,58
2024-10-14,SKU0162,124,241,30.0,58
2024-10-21,SKU0162,85,0,30.0,58
2024-10-28,SKU0162,68,229,30.0,58
2024-11-04,SKU0162,76,184,30.0,58
2024-11-11,SKU0162,93,137,30.0,58
2024-11-18,SKU0162,90,116,30.0,58
2024-11-25,SKU0162,80,148,30.0,58
2024-12-02,SKU0162,114,201,30.0,58
2024-12-09,SKU0162,102,0,30.0,58
2024-12-16,SKU0162,78,0,30.0,58
2024-12-23,SKU0162,66,0,30.0,58
2024-12-30,SKU0162,33,111,30.0,58
2025-01-06,SKU0162,70,234,30.0,58
2025-01-13,SKU0162,73,184,30.0,58
2025-01-20,SKU0162,41,103,30.0,58
2025-01-27,SKU0162,40,136,30.0,58
2025-02-03,SKU0162,75,250,30.0,58
2025-02-10,SKU0162,44,147,30.0,58
2025-02-17,SKU0162,88,245,30.0,58
2025-02-24,SKU0162,100,286,30.0,58
2025-03-03,SKU0162,87,282,30.0,58
2025-03-10,SKU0162,98,185,30.0,58
2025-03-17,SKU0162,58,0,30.0,58
2025-03-24,SKU0162,80,269,30.0,58
2025-03-31,SKU0162,43,145,30.0,58
2025-04-07,SKU0162,90,206,30.0,58
2025-04-14,SKU0162,70,187,30.0,58
2025-04-21,SKU0162,43,145,30.0,58
2025-04-28,SKU0162,41,138,30.0,58
2025-05-05,SKU0162,47,159,30.0,58
2025-05-12,SKU0162,41,132,30.0,58
2025-05-19,SKU0162,54,182,30.0,58
2025-05-26,SKU0162,79,208,30.0,58
2025-06-02,SKU0162,89,107,30.0,58
2025-06-09,SKU0162,116,212,30.0,58
2025-06-16,SKU0162,77,201,30.0,58
2025-06-23,SKU0162,41,138,30.0,58
2025-06-30,SKU0162,67,224,30.0,58
2025-07-07,SKU0162,99,195,30.0,58
2025-07-14,SKU0162,77,233,30.0,58
2025-07-21,SKU0162,127,261,30.0,58
2025-07-28,SKU0162,104,0,30.0,58
2025-08-04,SKU0162,61,188,30.0,58
2025-08-11,SKU0162,68,210,30.0,58
2025-08-18,SKU0162,85,284,30.0,58
2025-08-25,SKU0162,62,0,30.0,58
2025-09-01,SKU0162,67,215,30.0,58
2025-09-08,SKU0162,52,175,30.0,58
2025-09-15,SKU0162,98,197,,58
2025-09-22,SKU0162,75,111,30.0,58
2025-09-29,SKU0162,100,250,30.0,58
2025-10-06,SKU0162,87,195,30.0,58
2025-10-13,SKU0162,104,242,30.0,58
2025-10-20,SKU0162,88,195,30.0,58
2025-10-27,SKU0162,77,158,30.0,58
2025-11-03,SKU0162,36,121,30.0,58
2025-11-10,SKU0162,109,288,30.0,58
2025-11-17,SKU0162,110,246,30.0,58
2025-11-24,SKU0162,85,219,30.0,58
2025-12-01,SKU0162,99,203,30.0,58
2025-12-08,SKU0162,81,108,30.0,58
2025-12-15,SKU0162,70,0,30.0,58
2025-12-22,SKU0162,49,102,30.0,58
2025-12-29,SKU0162,74,207,30.0,58
2024-01-01,SKU0163,122,0,14.0,23
2024-01-08,SKU0163,70,0,14.0,23
2024-01-15,SKU0163,82,275,14.0,23
2024-01-22,SKU0163,24,0,14.0,23
2024-01-29,SKU0163,52,171,14.0,23
2024-02-05,SKU0163,57,142,14.0,23
2024-02-12,SKU0163,31,0,14.0,23
2024-02-19,SKU0163,69,201,14.0,23
2024-02-26,SKU0163,47,0,14.0,23
2024-03-04,SKU0163,43,144,14.0,23
2024-03-11,SKU0163,75,251,14.0,23
2024-03-18,SKU0163,58,0,14.0,23
2024-03-25,SKU0163,35,117,14.0,23
2024-04-01,SKU0163,99,296,14.0,23
2024-04-08,SKU0163,36,0,14.0,23
2024-04-15,SKU0163,64,177,14.0,23
2024-04-22,SKU0163,44,149,14.0,23
2024-04-29,SKU0163,81,272,14.0,23
2024-05-06,SKU0163,56,0,14.0,23
2024-05-13,SKU0163,45,153,14.0,23
2024-05-20,SKU0163,34,0,14.0,23
2024-05-27,SKU0163,54,109,14.0,23
2024-06-03,SKU0163,33,112,14.0,23
2024-06-10,SKU0163,74,247,14.0,23
2024-06-17,SKU0163,49,0,14.0,23
2024-06-24,SKU0163,30,0,14.0,23
2024-07-01,SKU0163,62,207,14.0,23
2024-07-08,SKU0163,52,141,14.0,23
2024-07-15,SKU0163,40,0,14.0,23
2024-07-22,SKU0163,77,259,14.0,23
2024-07-29,SKU0163,29,0,14.0,23
2024-08-05,SKU0163,86,288,14.0,23
2024-08-12,SKU0163,83,237,14.0,23
2024-08-19,SKU0163,58,0,14.0,23
2024-08-26,SKU0163,29,0,14.0,23
2024-09-02,SKU0163,73,238,14.0,23
2024-09-09,SKU0163,58,194,14.0,23
2024-09-16,SKU0163,35,0,14.0,23
2024-09-23,SKU0163,50,108,14.0,23
2024-09-30,SKU0163,82,276,14.0,23
2024-10-07,SKU0163,30,0,14.0,23
2024-10-14,SKU0163,86,263,14.0,23
2024-10-21,SKU0163,54,0,14.0,23
2024-10-28,SKU0163,24,0,14.0,23
2024-11-04,SKU0163,37,102,14.0,23
2024-11-11,SKU0163,83,279,14.0,23
2024-11-18,SKU0163,39,0,14.0,23
2024-11-25,SKU0163,51,144,14.0,23
2024-12-02,SKU0163,87,292,14.0,23
2024-12-09,SKU0163,75,0,14.0,23
2024-12-16,SKU0163,49,0,14.0,23
2024-12-23,SKU0163,52,175,14.0,23
2024-12-30,SKU0163,35,106,14.0,23
2025-01-06,SKU0163,64,216,14.0,23
2025-01-13,SKU0163,23,0,14.0,23
2025-01-20,SKU0163,87,290,14.0,23
2025-01-27,SKU0163,88,250,14.0,23
2025-02-03,SKU0163,60,0,14.0,23
2025-02-10,SKU0163,29,0,14.0,23
2025-02-17,SKU0163,42,120,14.0,23
2025-02-24,SKU0163,91,283,14.0,23
2025-03-03,SKU0163,72,0,14.0,23
2025-03-10,SKU0163,43,0,14.0,23
2025-03-17,SKU0163,54,182,14.0,23
2025-03-24,SKU0163,29,0,14.0,23
2025-03-31,SKU0163,77,257,14.0,23
2025-04-07,SKU0163,64,215,14.0,23
2025-04-14,SKU0163,66,170,14.0,23
2025-04-21,SKU0163,94,285,14.0,23
2025-04-28,SKU0163,35,0,14.0,23
2025-05-05,SKU0163,33,111,14.0,23
2025-05-12,SKU0163,72,212,14.0,23
2025-05-19,SKU0163,86,289,14.0,23
2025-05-26,SKU0163,50,163,14.0,23
2025-06-02,SKU0163,84,283,14.0,23
2025-06-09,SKU0163,52,0,14.0,23
2025-06-16,SKU0163,54,181,14.0,23
2025-06-23,SKU0163,88,296,14.0,23
2025-06-30,SKU0163,76,216,14.0,23
2025-07-07,SKU0163,37,0,14.0,23
2025-07-14,SKU0163,64,161,14.0,23
2025-07-21,SKU0163,48,0,14.0,23
2025-07-28,SKU0163,79,252,14.0,23
2025-08-04,SKU0163,37,0,14.0,23
2025-08-11,SKU0163,75,250,14.0,23
2025-08-18,SKU0163,89,299,14.0,23
2025-08-25,SKU0163,51,173,14.0,23
2025-09-01,SKU0163,24,0,14.0,23
2025-09-08,SKU0163,59,198,14.0,23
2025-09-15,SKU0163,99,272,14.0,23
2025-09-22,SKU0163,75,198,14.0,23
2025-09-29,SKU0163,49,165,14.0,23
2025-10-06,SKU0163,79,199,14.0,23
2025-10-13,SKU0163,75,253,14.0,23
2025-10-20,SKU0163,43,0,14.0,23
2025-10-27,SKU0163,49,165,14.0,23
2025-11-03,SKU0163,29,0,14.0,23
2025-11-10,SKU0163,88,237,14.0,23
2025-11-17,SKU0163,36,0,14.0,23
2025-11-24,SKU0163,89,297,14.0,23
2025-12-01,SKU0163,56,0,14.0,23
2025-12-08,SKU0163,48,160,14.0,23
2025-12-15,SKU0163,60,201,14.0,23
2025-12-22,SKU0163,43,0,14.0,23
2025-12-29,SKU0163,74,226,14.0,23
2024-01-01,SKU0164,106,0,21.0,73
2024-01-08,SKU0164,115,197,21.0,73
2024-01-15,SKU0164,97,228,21.0,73
2024-01-22,SKU0164,108,165,21.0,73
2024-01-29,SKU0164,64,132,21.0,73
2024-02-05,SKU0164,36,105,21.0,73
2024-02-12,SKU0164,67,154,21.0,73
2024-02-19,SKU0164,127,282,21.0,73
2024-02-26,SKU0164,120,262,21.0,73
2024-03-04,SKU0164,96,126,21.0,73
2024-03-11,SKU0164,45,112,21.0,73
2024-03-18,SKU0164,69,195,21.0,73
2024-03-25,SKU0164,95,176,21.0,73
2024-04-01,SKU0164,73,200,21.0,73
2024-04-08,SKU0164,51,171,21.0,73
2024-04-15,SKU0164,41,101,21.0,73
2024-04-22,SKU0164,82,171,21.0,73
2024-04-29,SKU0164,105,283,21.0,73
2024-05-06,SKU0164,92,127,21.0,73
2024-05-13,SKU0164,111,196,21.0,73
2024-05-20,SKU0164,103,243,21.0,73
2024-05-27,SKU0164,87,0,21.0,73
2024-06-03,SKU0164,68,227,21.0,73
2024-06-10,SKU0164,120,269,21.0,73
2024-06-17,SKU0164,123,267,21.0,73
2024-06-24,SKU0164,129,270,21.0,73
2024-07-01,SKU0164,103,127,21.0,73
2024-07-08,SKU0164,85,0,21.0,73
2024-07-15,SKU0164,67,215,21.0,73
2024-07-22,SKU0164,88,144,21.0,73
2024-07-29,SKU0164,63,213,21.0,73
2024-08-05,SKU0164,84,282,21.0,73
2024-08-12,SKU0164,80,176,21.0,73
2024-08-19,SKU0164,69,149,21.0,73
2024-08-26,SKU0164,41,138,21.0,73
2024-09-02,SKU0164,65,218,21.0,73
2024-09-09,SKU0164,68,229,21.0,73
2024-09-16,SKU0164,52,175,21.0,73
2024-09-23,SKU0164,33,111,21.0,73
2024-09-30,SKU0164,45,152,21.0,73
2024-10-07,SKU0164,52,175,21.0,73
2024-10-14,SKU0164,60,202,21.0,73
2024-10-21,SKU0164,37,125,21.0,73
2024-10-28,SKU0164,73,244,21.0,73
2024-11-04,SKU0164,79,160,21.0,73
2024-11-11,SKU0164,68,100,21.0,73
2024-11-18,SKU0164,62,207,21.0,73
2024-11-25,SKU0164,88,191,21.0,73
2024-12-02,SKU0164,92,188,21.0,73
2024-12-09,SKU0164,97,265,21.0,73
2024-12-16,SKU0164,85,0,21.0,73
2024-12-23,SKU0164,85,157,21.0,73
2024-12-30,SKU0164,67,219,21.0,73
2025-01-06,SKU0164,87,290,21.0,73
2025-01-13,SKU0164,64,144,21.0,73
2025-01-20,SKU0164,88,258,21.0,73
2025-01-27,SKU0164,87,163,21.0,73
2025-02-03,SKU0164,65,123,21.0,73
2025-02-10,SKU0164,77,210,21.0,73
2025-02-17,SKU0164,141,259,21.0,73
2025-02-24,SKU0164,79,0,21.0,73
2025-03-03,SKU0164,128,280,21.0,73
2025-03-10,SKU0164,131,198,21.0,73
2025-03-17,SKU0164,118,178,21.0,73
2025-03-24,SKU0164,112,281,21.0,73
2025-03-31,SKU0164,111,167,21.0,73
2025-04-07,SKU0164,84,185,21.0,73
2025-04-14,SKU0164,107,155,21.0,73
2025-04-21,SKU0164,66,107,21.0,73
2025-04-28,SKU0164,103,246,21.0,73
2025-05-05,SKU0164,127,211,21.0,73
2025-05-12,SKU0164,80,0,21.0,73
2025-05-19,SKU0164,113,227,21.0,73
2025-05-26,SKU0164,80,0,21.0,73
2025-06-02,SKU0164,76,246,21.0,73
2025-06-09,SKU0164,113,269,21.0,73
2025-06-16,SKU0164,74,118,21.0,73
2025-06-23,SKU0164,51,106,21.0,73
2025-06-30,SKU0164,88,275,21.0,73
2025-07-07,SKU0164,112,285,21.0,73
2025-07-14,SKU0164,90,0,21.0,73
2025-07-21,SKU0164,48,163,21.0,73
2025-07-28,SKU0164,55,184,21.0,73
2025-08-04,SKU0164,92,211,21.0,73
2025-08-11,SKU0164,125,217,21.0,73
2025-08-18,SKU0164,112,0,21.0,73
2025-08-25,SKU0164,116,163,21.0,73
2025-09-01,SKU0164,85,0,21.0,73
2025-09-08,SKU0164,150,285,21.0,73
2025-09-15,SKU0164,126,0,21.0,73
2025-09-22,SKU0164,123,232,21.0,73
2025-09-29,SKU0164,137,280,21.0,73
2025-10-06,SKU0164,75,0,21.0,73
2025-10-13,SKU0164,51,114,21.0,73
2025-10-20,SKU0164,56,132,21.0,73
2025-10-27,SKU0164,81,270,21.0,73
2025-11-03,SKU0164,143,283,21.0,73
2025-11-10,SKU0164,88,0,21.0,73
2025-11-17,SKU0164,144,271,21.0,73
2025-11-24,SKU0164,77,0,21.0,73
2025-12-01,SKU0164,90,153,21.0,73
2025-12-08,SKU0164,97,230,21.0,73
2025-12-15,SKU0164,71,156,21.0,73
2025-12-22,SKU0164,52,142,21.0,73
2025-12-29,SKU0164,96,227,21.0,73
2024-10-28,SKU0165,49,152,21.0,124
2024-11-04,SKU0165,82,275,21.0,124
2024-11-11,SKU0165,74,169,21.0,124
2024-11-18,SKU0165,87,278,21.0,124
2024-11-25,SKU0165,86,239,21.0,124
2024-12-02,SKU0165,106,175,21.0,124
2024-12-09,SKU0165,70,208,21.0,124
2024-12-16,SKU0165,88,261,21.0,124
2024-12-23,SKU0165,136,254,21.0,124
2024-12-30,SKU0165,171,160,21.0,124
2025-01-06,SKU0165,138,0,21.0,124
2025-01-13,SKU0165,156,161,21.0,124
2025-01-20,SKU0165,133,0,21.0,124
2025-01-27,SKU0165,179,289,21.0,124
2025-02-03,SKU0165,168,0,21.0,124
2025-02-10,SKU0165,151,272,21.0,124
2025-02-17,SKU0165,137,0,21.0,124
2025-02-24,SKU0165,140,257,21.0,124
2025-03-03,SKU0165,132,119,21.0,124
2025-03-10,SKU0165,145,174,,124
2025-03-17,SKU0165,147,152,,124
2025-03-24,SKU0165,117,176,21.0,124
2025-03-31,SKU0165,93,131,21.0,124
2025-04-07,SKU0165,108,180,21.0,124
2025-04-14,SKU0165,114,260,21.0,124
2025-04-21,SKU0165,123,236,21.0,124
2025-04-28,SKU0165,67,145,21.0,124
2025-05-05,SKU0165,143,291,21.0,124
2025-05-12,SKU0165,98,142,21.0,124
2025-05-19,SKU0165,112,130,21.0,124
2025-05-26,SKU0165,165,236,21.0,124
2025-06-02,SKU0165,136,219,21.0,124
2025-06-09,SKU0165,141,182,21.0,124
2025-06-16,SKU0165,114,125,21.0,124
2025-06-23,SKU0165,144,295,21.0,124
2025-06-30,SKU0165,159,255,21.0,124
2025-07-07,SKU0165,156,219,21.0,124
2025-07-14,SKU0165,138,141,21.0,124
2025-07-21,SKU0165,106,167,21.0,124
2025-07-28,SKU0165,180,284,21.0,124
2025-08-04,SKU0165,125,0,21.0,124
2025-08-11,SKU0165,127,180,21.0,124
2025-08-18,SKU0165,86,179,21.0,124
2025-08-25,SKU0165,87,188,21.0,124
2025-09-01,SKU0165,120,179,21.0,124
2025-09-08,SKU0165,83,133,21.0,124
2025-09-15,SKU0165,106,143,21.0,124
2025-09-22,SKU0165,160,213,21.0,124
2025-09-29,SKU0165,103,102,21.0,124
2025-10-06,SKU0165,101,249,21.0,124
2025-10-13,SKU0165,122,263,21.0,124
2025-10-20,SKU0165,158,285,21.0,124
2025-10-27,SKU0165,148,214,21.0,124
2025-11-03,SKU0165,109,116,21.0,124
2025-11-10,SKU0165,127,288,21.0,124
2025-11-17,SKU0165,132,127,21.0,124
2025-11-24,SKU0165,139,210,21.0,124
2025-12-01,SKU0165,145,122,21.0,124
2025-12-08,SKU0165,138,150,21.0,124
2025-12-15,SKU0165,164,149,21.0,124
2025-12-22,SKU0165,125,0,21.0,124
2025-12-29,SKU0165,155,237,21.0,124
2024-01-01,SKU0166,297,0,14.0,58
2024-01-08,SKU0166,219,0,14.0,58
2024-01-15,SKU0166,186,0,14.0,58
2024-01-22,SKU0166,108,0,14.0,58
2024-01-29,SKU0166,68,0,14.0,58
2024-02-05,SKU0166,82,230,14.0,58
2024-02-12,SKU0166,93,150,14.0,58
2024-02-19,SKU0166,58,196,14.0,58
2024-02-26,SKU0166,90,164,14.0,58
2024-03-04,SKU0166,78,129,14.0,58
2024-03-11,SKU0166,80,255,14.0,58
2024-03-18,SKU0166,81,108,14.0,58
2024-03-25,SKU0166,31,105,14.0,58
2024-04-01,SKU0166,69,231,14.0,58
2024-04-08,SKU0166,109,294,14.0,58
2024-04-15,SKU0166,70,170,14.0,58
2024-04-22,SKU0166,58,0,14.0,58
2024-04-29,SKU0166,80,267,14.0,58
2024-05-06,SKU0166,113,255,14.0,58
2024-05-13,SKU0166,62,0,14.0,58
2024-05-20,SKU0166,88,296,14.0,58
2024-05-27,SKU0166,107,184,14.0,58
2024-06-03,SKU0166,80,0,14.0,58
2024-06-10,SKU0166,110,177,14.0,58
2024-06-17,SKU0166,89,255,14.0,58
2024-06-24,SKU0166,88,294,14.0,58
2024-07-01,SKU0166,73,0,14.0,58
2024-07-08,SKU0166,91,204,14.0,58
2024-07-15,SKU0166,75,0,14.0,58
2024-07-22,SKU0166,134,264,14.0,58
2024-07-29,SKU0166,78,0,14.0,58
2024-08-05,SKU0166,89,298,14.0,58
2024-08-12,SKU0166,78,0,14.0,58
2024-08-19,SKU0166,44,119,14.0,58
2024-08-26,SKU0166,52,174,14.0,58
2024-09-02,SKU0166,130,296,14.0,58
2024-09-09,SKU0166,103,0,14.0,58
2024-09-16,SKU0166,53,115,14.0,58
2024-09-23,SKU0166,57,191,14.0,58
2024-09-30,SKU0166,100,229,14.0,58
2024-10-07,SKU0166,106,247,14.0,58
2024-10-14,SKU0166,106,269,14.0,58
2024-10-21,SKU0166,80,0,14.0,58
2024-10-28,SKU0166,87,122,14.0,58
2024-11-04,SKU0166,127,238,14.0,58
2024-11-11,SKU0166,94,0,14.0,58
2024-11-18,SKU0166,97,188,14.0,58
2024-11-25,SKU0166,96,246,14.0,58
2024-12-02,SKU0166,80,213,14.0,58
2024-12-09,SKU0166,97,143,14.0,58
2024-12-16,SKU0166,52,161,14.0,58
2024-12-23,SKU0166,112,254,14.0,58
2024-12-30,SKU0166,85,209,14.0,58
2025-01-06,SKU0166,80,269,14.0,58
2025-01-13,SKU0166,66,0,14.0,58
2025-01-20,SKU0166,78,102,14.0,58
2025-01-27,SKU0166,77,121,14.0,58
2025-02-03,SKU0166,101,215,14.0,58
2025-02-10,SKU0166,120,242,14.0,58
2025-02-17,SKU0166,76,0,14.0,58
2025-02-24,SKU0166,62,105,14.0,58
2025-03-03,SKU0166,57,173,14.0,58
2025-03-10,SKU0166,58,195,14.0,58
2025-03-17,SKU0166,82,189,14.0,58
